Class,Xerces-J_1_1_0,Xerces-J_1_2_0,Xerces-J_1_3_0,Xerces-J_1_4_0,Xerces-J_2_0_0,Xerces-J_2_1_0,Xerces-J_2_2_0,Xerces-J_2_3_0,Xerces-J_2_4_0,Xerces-J_2_5_0,Xerces-J_2_6_0,Xerces-J_2_7_0,Xerces-J_2_8_0,Xerces-J_2_9_0,Xerces-J_2_10_0,Xerces-J_2_11_0,Xerces-J_2_12_0,average
src/org/apache/xerces/impl/dv/dtd/InvalidDatatypeFacetException.java,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,12.58823529
src/org/apache/xerces/impl/dtd/DTDGrammarBucket.java,0,0,0,0,111,52,0,0,0,0,0,83,0,11,5,0,0,15.41176471
src/org/apache/html/dom/HTMLDListElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/apache/xerces/domx/events/Event.java,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.058823529
src/org/apache/xerces/validators/dtd/SimpleContentModel.java,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.17647059
src/org/w3c/dom/events/EventException.java,29,0,13,0,0,0,0,0,36,0,0,0,0,0,0,0,0,4.588235294
src/org/w3c/dom/html/HTMLParamElement.java,69,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,7
src/org/w3c/dom/html/HTMLPreElement.java,28,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3.235294118
src/org/apache/html/dom/HTMLDocumentImpl.java,321,0,2,0,0,35,8,4,6,22,13,86,2,65,24,0,0,34.58823529
src/org/apache/xerces/validators/common/CMUniOp.java,140,0,10,0,138,0,0,0,0,0,0,0,0,0,0,0,0,16.94117647
src/org/w3c/dom/html/HTMLBRElement.java,28,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3.235294118
src/whiteboard/org/apache/xerces/tree/XmlNames.java,222,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,26.11764706
src/org/apache/html/dom/HTMLDivElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/impl/validation/ValidationState.java,0,0,0,0,215,15,14,0,0,10,0,69,0,11,34,0,14,22.47058824
src/org/apache/xerces/stax/events/NotationDeclarationImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,5.823529412
src/org/apache/xerces/impl/dv/dtd/DatatypeValidator.java,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,14.35294118
src/org/apache/xml/serialize/XHTMLSerializer.java,23,2,0,0,4,0,0,0,0,1,0,72,0,11,0,0,0,6.647058824
src/org/apache/html/dom/HTMLLegendElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/validators/common/MixedContentModel.java,320,132,8,21,441,0,0,0,0,0,0,0,0,0,0,0,0,54.23529412
src/org/apache/xerces/impl/xs/opti/SchemaDOM.java,0,0,0,0,0,0,0,268,0,191,0,279,79,23,0,56,0,52.70588235
src/org/apache/xerces/validators/common/CMBinOp.java,186,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,21.88235294
src/org/apache/xerces/util/DefaultErrorHandler.java,0,0,0,0,154,0,0,0,0,0,0,67,0,13,0,0,0,13.76470588
src/org/apache/xerces/parsers/XML11Configuration.java,0,0,0,0,0,168,0,42,218,0,1419,529,129,11,85,0,0,153
src/org/apache/xerces/jaxp/UnparsedEntityHandler.java,0,0,0,0,0,0,0,0,0,0,0,252,0,11,14,0,0,16.29411765
src/org/w3c/dom/html/HTMLDListElement.java,28,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3.235294118
src/org/apache/xerces/impl/xs/psvi/PSVIProvider.java,0,0,0,0,0,124,0,33,2,0,123,0,0,0,0,0,0,16.58823529
src/dom3/org/w3c/dom/NameList.java,0,0,0,0,0,0,0,0,61,10,53,68,0,0,0,0,0,11.29411765
src/org/apache/xerces/impl/xpath/regex/Match.java,0,0,0,0,222,1,0,0,0,0,0,70,0,11,0,0,0,17.88235294
src/org/apache/xerces/xs/XSAttributeGroupDefinition.java,0,0,0,0,0,0,0,0,0,0,80,67,9,11,0,0,0,9.823529412
src/org/w3c/dom/ls/LSSerializer.java,0,0,0,0,0,0,0,0,0,0,419,419,0,0,0,0,0,49.29411765
src/org/w3c/dom/html/HTMLFrameElement.java,119,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,11.47058824
src/org/apache/xerces/impl/dtd/XMLElementDecl.java,0,0,0,0,137,0,0,0,0,0,0,70,0,11,2,0,0,12.94117647
src/org/apache/xerces/domx/events/EventTarget.java,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.176470588
src/org/xml/sax/helpers/ConfigurableParserAdapter.java,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.17647059
src/org/apache/xerces/stax/events/StartDocumentImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,6.882352941
src/org/apache/xerces/util/XMLSymbols.java,0,0,0,0,0,141,0,0,0,0,0,67,0,11,0,0,0,12.88235294
tests/schema/annotations/TestCase.java,0,0,0,0,0,0,0,0,0,0,0,0,83,11,0,0,0,5.529411765
src/org/apache/xerces/validators/schema/GeneralAttrCheck.java,0,0,0,1264,1264,0,0,0,0,0,0,0,0,0,0,0,0,148.7058824
src/javax/xml/parsers/DocumentBuilderFactory.java,200,93,381,4,330,0,0,0,342,0,0,0,0,0,0,0,0,79.41176471
src/org/apache/xerces/impl/Constants.java,0,0,0,0,454,62,4,41,0,14,19,506,53,11,33,0,3,70.58823529
src/org/apache/xerces/impl/xs/traversers/XSDGroupTraverser.java,0,0,0,0,227,74,3,9,0,30,0,189,34,19,78,0,0,39
src/org/apache/wml/WMLElement.java,90,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,9.882352941
src/org/apache/xerces/utils/regex/RegexParser.java,1134,231,0,4,1273,0,0,0,0,0,0,0,0,0,0,0,0,155.4117647
src/org/apache/xerces/xpointer/XPointerProcessor.java,0,0,0,0,0,0,0,0,0,0,0,101,0,11,9,0,0,7.117647059
src/org/apache/xerces/parsers/DOMParserImpl.java,0,0,0,0,0,0,0,0,0,843,1153,938,35,178,365,0,0,206.5882353
src/org/apache/wml/dom/WMLElementImpl.java,120,0,0,0,0,0,0,0,0,0,0,130,2,11,2,0,0,15.58823529
src/org/apache/xerces/dom3/ls/DOMBuilderFilter.java,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,12
src/org/apache/html/dom/HTMLHeadElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/dom3/as/DOMASException.java,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,3.058823529
src/org/apache/xerces/jaxp/validation/XMLSchema.java,0,0,0,0,0,0,0,0,0,0,0,63,18,11,0,0,0,5.411764706
tests/jaxp/JAXP12Tests.java,0,0,0,0,0,289,0,0,0,0,9,87,0,11,0,0,0,23.29411765
src/org/apache/html/dom/HTMLFieldSetElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/apache/wml/WMLWmlElement.java,80,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,9.294117647
src/org/apache/html/dom/HTMLTableCellElementImpl.java,56,0,2,0,2,0,0,0,0,5,0,73,2,12,0,0,0,8.941176471
src/org/xml/sax/Parser.java,371,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,34
samples/ui/DOMTreeFull.java,0,0,0,0,2,0,0,0,0,0,0,86,0,11,0,0,0,5.823529412
src/org/apache/xerces/xni/XMLLocator.java,0,0,0,0,81,0,0,26,13,0,0,90,0,11,0,0,0,13
src/org/xml/sax/misc/DeclHandler.java,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.117647059
src/org/apache/xerces/util/DOMUtil.java,0,0,0,0,760,0,0,23,0,0,0,548,79,41,2,0,0,85.47058824
src/org/apache/xerces/validators/datatype/IllegalFacetValueException.java,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117647059
src/org/apache/xerces/impl/dv/XSListSimpleType.java,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,9.058823529
src/org/apache/xerces/validators/datatype/TimeDurationValidator.java,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
samples/ui/TreeView.java,0,0,0,0,2,0,0,0,0,0,0,146,2,11,19,0,0,10.58823529
src/org/apache/xerces/impl/xs/psvi/XSAttributeUse.java,0,0,0,0,0,92,0,30,2,0,88,0,0,0,0,0,0,12.47058824
src/org/apache/xerces/xni/grammars/XMLSchemaDescription.java,0,0,0,0,0,0,0,176,0,0,8,69,0,13,2,0,0,15.76470588
src/org/apache/xerces/parsers/XPointerParserConfiguration.java,0,0,0,0,0,0,0,0,0,0,0,239,0,11,2,0,0,14.82352941
src/org/apache/xerces/impl/dtd/XMLContentSpec.java,0,0,0,0,330,0,0,0,0,0,0,71,0,11,0,0,0,24.23529412
src/org/apache/xml/serialize/TextSerializer.java,449,8,2,143,6,0,0,0,0,8,0,67,0,16,0,0,0,41.11764706
src/org/w3c/dom/range/RangeException.java,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.529411765
src/org/apache/xerces/xs/XSElementDeclaration.java,0,0,0,0,0,0,0,0,0,0,212,67,9,11,0,16,0,18.52941176
tests/schema/config/IgnoreXSIType_C_C_Test.java,0,0,0,0,0,0,0,0,0,0,0,0,164,11,0,0,0,10.29411765
src/org/apache/xerces/domx/DOMException.java,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.176470588
src/org/apache/xerces/readers/DefaultReaderFactory.java,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,14.52941176
src/org/apache/xerces/readers/CharReader.java,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,20.82352941
src/org/apache/xerces/validators/dtd/CMLeaf.java,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82352941
src/org/apache/xerces/jaxp/validation/AbstractXMLSchema.java,0,0,0,0,0,0,0,0,0,0,0,50,35,11,0,0,0,5.647058824
src/org/apache/xerces/impl/xs/util/LSInputListImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,7.176470588
src/dom3/org/w3c/dom/UserDataHandler.java,0,0,0,0,0,66,0,0,34,21,18,71,0,0,0,0,0,12.35294118
src/org/apache/xerces/impl/dtd/XMLDTDLoader.java,0,0,0,0,0,381,0,34,0,0,24,69,128,11,68,0,4,42.29411765
tests/dom/serialize/TestSerializeDOMIn.java,0,143,0,0,6,0,0,0,0,0,0,79,0,11,0,0,0,14.05882353
src/org/apache/xerces/impl/validation/EntityState.java,0,0,0,0,84,1,0,0,0,0,0,69,0,11,0,0,0,9.705882353
src/org/apache/wml/dom/WMLWmlElementImpl.java,96,0,0,0,0,0,0,0,0,0,0,129,2,11,2,0,0,14.11764706
src/org/apache/xerces/dom/events/UIEventImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,3
src/org/apache/xerces/impl/xs/traversers/XSDNotationTraverser.java,0,0,0,0,138,7,0,0,0,18,0,117,13,11,25,0,0,19.35294118
src/org/apache/xerces/impl/xs/opti/ElementImpl.java,0,0,0,0,0,0,0,280,0,16,0,170,7,11,19,0,0,29.58823529
src/org/apache/xerces/impl/xs/util/StringListImpl.java,0,0,0,0,0,113,0,2,0,4,29,84,0,11,88,0,0,19.47058824
src/org/apache/xerces/jaxp/validation/XSGrammarPoolContainer.java,0,0,0,0,0,0,0,0,0,0,0,47,9,11,0,0,0,3.941176471
src/org/apache/html/dom/HTMLDOMImplementationImpl.java,58,0,0,0,0,0,0,0,0,5,0,69,0,11,2,0,0,8.529411765
src/org/apache/xerces/readers/XMLEntityReaderFactory.java,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,10.17647059
src/dom3/org/w3c/dom/DOMImplementationRegistry.java,0,0,0,0,0,158,0,0,158,0,0,0,0,0,0,0,0,18.58823529
src/org/apache/wml/dom/WMLBigElementImpl.java,96,0,0,0,0,0,0,0,0,0,0,127,2,11,2,0,0,14
src/org/apache/xerces/util/XMLGrammarPoolImpl.java,0,0,0,0,0,404,0,8,0,194,0,73,0,11,0,0,0,40.58823529
src/org/apache/xerces/validators/datatype/DoubleDatatypeValidator.java,0,338,380,477,293,0,0,0,0,0,0,0,0,0,0,0,0,87.52941176
src/org/apache/html/dom/HTMLFontElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/whiteboard/org/apache/xerces/tree/AttributeNode.java,326,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,38.35294118
src/org/apache/xerces/msg/ExceptionMessages.java,174,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,20.47058824
tests/jaxp/JAXPSecureProcessingTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,38.82352941
src/org/apache/xerces/jaxp/validation/DraconianErrorHandler.java,0,0,0,0,0,0,0,0,0,0,0,59,0,11,0,0,0,4.117647059
src/org/apache/xerces/impl/XML11NSDocumentScannerImpl.java,0,0,0,0,0,0,0,0,0,0,635,397,0,11,5,0,0,61.64705882
src/org/w3c/dom/xpath/XPathExpression.java,0,0,0,0,0,0,71,0,0,0,0,71,0,0,0,0,0,8.352941176
src/org/apache/xerces/stax/events/AttributeImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,6.058823529
src/org/w3c/dom/ls/DOMParser.java,0,0,0,0,0,0,0,0,0,397,397,0,0,0,0,0,0,46.70588235
src/org/apache/xerces/dom3/DOMImplementationList.java,0,0,0,0,0,0,0,0,45,2,2,45,0,0,0,0,0,5.529411765
src/org/apache/xerces/dom3/ls/DOMImplementationLS.java,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,9.058823529
samples/simpletype/DatatypeInterfaceUsage.java,0,0,0,0,0,0,0,0,0,0,0,147,0,11,0,0,2,9.411764706
src/org/apache/wml/dom/WMLFieldsetElementImpl.java,104,0,0,0,0,0,0,0,0,0,0,145,2,11,2,0,0,15.52941176
src/org/apache/xerces/dom/ElementNSImpl.java,227,8,60,0,13,193,0,113,8,0,184,223,0,19,132,0,0,69.41176471
src/org/apache/xerces/xpointer/XPointerHandler.java,0,0,0,0,0,0,0,0,0,0,0,1245,6,11,22,0,0,75.52941176
src/org/apache/xerces/utils/regex/ParserForXMLSchema.java,371,157,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,60.82352941
src/org/apache/xerces/validators/datatype/QNameValidator.java,313,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.82352941
src/org/apache/xerces/dom/DeferredDOMImplementationImpl.java,0,0,0,0,0,0,0,0,0,0,0,55,0,11,2,0,0,4
src/org/apache/xerces/dom/ChildAndParentNode.java,961,240,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0588235
src/org/apache/xerces/impl/dv/dtd/IDREFDatatypeValidator.java,0,0,0,0,308,251,0,0,0,11,0,69,0,11,4,0,0,38.47058824
src/org/apache/html/dom/HTMLTableElementImpl.java,66,0,2,0,2,0,0,0,0,10,0,87,2,11,0,0,0,10.58823529
src/org/apache/xerces/xs/XSLoader.java,0,0,0,0,0,0,0,0,0,0,130,71,0,15,0,0,0,12.70588235
src/org/apache/xerces/utils/HexBin.java,157,8,2,80,169,0,0,0,0,0,0,0,0,0,0,0,0,24.47058824
src/org/apache/xerces/dom3/as/DOMImplementationAS.java,0,0,0,0,47,0,0,0,1,2,0,0,0,0,0,0,0,2.941176471
src/org/apache/xerces/xni/parser/XMLParserConfiguration.java,0,0,0,0,291,0,0,0,0,0,0,71,0,11,4,0,0,22.17647059
src/org/apache/html/dom/HTMLImageElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/apache/xerces/impl/xs/psvi/XSObject.java,0,0,0,0,0,86,0,34,2,0,90,0,0,0,0,0,0,12.47058824
tests/schema/config/SpecialCaseErrorHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,75,11,0,0,0,5.058823529
src/org/apache/xerces/validators/datatype/AbstractNumericValidator.java,0,0,0,204,204,0,0,0,0,0,0,0,0,0,0,0,0,24
tests/dom/events/EventReporter.java,0,0,0,110,27,0,0,0,4,0,0,67,0,11,0,0,0,12.88235294
src/org/apache/xerces/stax/ImmutableLocation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,4.235294118
src/org/apache/xerces/impl/dtd/models/CMStateSet.java,0,0,0,0,338,0,0,0,0,0,0,69,12,11,0,0,0,25.29411765
src/org/apache/xerces/jaxp/datatype/SerializedDuration.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,2.411764706
src/org/apache/xerces/validators/datatype/IllegalFacetException.java,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117647059
src/org/apache/html/dom/HTMLQuoteElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/w3c/dom/html/HTMLTableColElement.java,91,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,9
src/org/apache/xerces/xni/parser/XMLDTDSource.java,0,0,0,0,84,0,0,3,0,0,0,67,0,11,0,0,0,9.705882353
src/org/apache/xerces/xni/parser/XMLDocumentScanner.java,0,0,0,0,112,0,0,2,0,0,0,67,0,11,1,0,0,11.35294118
tests/dom/mem/Test.java,1214,2,14,0,179,43,0,62,404,23,0,93,0,11,0,0,0,120.2941176
src/org/apache/xerces/impl/ExternalSubsetResolver.java,0,0,0,0,0,0,0,0,0,0,0,63,0,11,0,0,0,4.352941176
src/org/apache/html/dom/HTMLObjectElementImpl.java,56,0,2,0,2,0,0,0,1,3,0,72,2,11,0,0,0,8.764705882
src/org/apache/xerces/impl/xs/opti/DefaultXMLDocumentHandler.java,0,0,0,0,0,0,0,907,0,0,0,71,0,11,17,0,0,59.17647059
tests/schema/config/UseGrammarPoolOnly_False_Test.java,0,0,0,0,0,0,0,0,0,0,0,0,82,11,0,0,0,5.470588235
src/dom3/org/w3c/dom/DOMImplementationList.java,0,0,0,0,0,0,0,0,49,10,2,43,0,0,0,0,0,6.117647059
src/org/apache/wml/dom/WMLSetvarElementImpl.java,104,0,0,0,0,0,0,0,0,0,0,143,2,11,2,0,0,15.41176471
src/dom3/org/w3c/dom/DOMLocator.java,0,0,0,0,0,59,0,0,52,12,17,58,0,0,0,0,0,11.64705882
src/org/w3c/dom/html/HTMLMapElement.java,37,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4.058823529
src/org/apache/wml/WMLTableElement.java,102,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,10.58823529
src/org/apache/xerces/impl/dv/xs/TimeDV.java,0,0,0,0,145,27,0,10,0,0,0,117,0,11,9,0,0,18.76470588
src/org/apache/wml/WMLEmElement.java,80,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,9.294117647
src/org/apache/xerces/validators/datatype/XMLException.java,0,80,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,9.411764706
src/org/apache/html/dom/HTMLFrameElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/dom/DeferredCDATASectionImpl.java,11,6,0,0,7,0,0,0,0,0,0,69,0,11,0,0,0,6.117647059
src/org/w3c/dom/xpath/XPathEvaluator.java,0,0,0,0,0,0,214,0,0,0,0,214,0,0,0,0,0,25.17647059
src/org/apache/xerces/validators/schema/DatatypeContentModel.java,73,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.35294118
src/org/w3c/dom/xpath/XPathNSResolver.java,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,5.882352941
src/org/apache/xerces/validators/datatype/IDDatatypeValidator.java,0,221,61,162,220,0,0,0,0,0,0,0,0,0,0,0,0,39.05882353
samples/xni/parser/CSVParser.java,0,0,0,0,82,0,0,0,0,0,0,67,0,11,0,0,0,9.411764706
src/org/apache/xerces/framework/XMLDTDScanner.java,1301,121,30,5,3302,0,0,0,0,0,0,0,0,0,0,0,0,279.9411765
src/dom3/org/w3c/dom/Node.java,0,0,0,0,0,928,0,53,366,346,45,884,0,0,0,0,0,154.2352941
src/org/apache/xerces/dom3/ls/DOMBuilder.java,0,0,0,0,504,504,0,0,0,0,0,0,0,0,0,0,0,59.29411765
src/org/apache/xerces/impl/XMLDocumentScannerImpl.java,0,0,0,0,1078,56,87,87,0,28,16,337,0,21,50,0,0,103.5294118
src/org/apache/xerces/xni/parser/XMLEntityResolver.java,0,0,0,0,99,0,0,0,0,0,0,69,0,11,2,0,0,10.64705882
src/org/apache/xerces/utils/UTF8DataChunk.java,256,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,50.82352941
src/org/apache/xerces/validators/dtd/EntityPool.java,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.23529412
src/org/apache/xerces/impl/xs/psvi/ObjectList.java,0,0,0,0,0,83,0,83,0,0,0,0,0,0,0,0,0,9.764705882
src/org/apache/xerces/xni/parser/XMLComponentManager.java,0,0,0,0,101,0,0,0,0,0,0,67,0,11,0,0,0,10.52941176
,120353,34924,35028,27051,226850,68393,7490,29573,29505,24693,36850,130367,12604,15331,34316,1286,3834,
