Class,rel/1.2,rel/1.3,rel/1.4,rel/1.5,rel/1.6.0,rel/1.7.0,rel/1.8.0,rel/1.9.0,rel/1.10.0,rel/1.10.12,average
proposal/mutant/src/java/antlibs/script/org/apache/ant/antlib/script/ScriptFactory.java,0,0,0,206,206,0,0,0,0,0,41.2
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/formatter/FilterFormatter.java,0,0,0,124,0,1,123,0,0,0,24.8
src/main/org/apache/tools/ant/taskdefs/optional/junit/BatchTest.java,136,160,16,22,37,121,5,4,3,94,59.8
proposal/mutant/src/java/common/org/apache/ant/common/event/BuildEvent.java,0,0,0,173,173,0,0,0,0,0,34.6
src/antidote/org/apache/tools/ant/gui/command/AboutCmd.java,0,84,84,0,0,0,0,0,0,0,16.8
proposal/myrmidon/src/java/org/apache/myrmidon/libs/runtime/Import.java,0,0,61,61,0,0,0,0,0,0,12.2
src/tests/junit/org/apache/tools/ant/types/selectors/OwnedBySelectorTest.java,0,0,0,0,0,0,0,0,53,49,10.2
src/tests/junit/org/example/junit/Timeout.java,0,0,0,0,0,0,29,0,61,64,15.4
src/main/org/apache/tools/ant/util/DeweyDecimal.java,0,0,0,0,0,212,5,29,7,41,29.4
src/etc/testcases/taskdefs/fixcrlf/input/Junk2.java,0,0,12,0,0,0,0,0,12,0,2.4
src/main/org/apache/tools/ant/taskdefs/rmic/SunRmic.java,0,0,111,30,29,97,12,0,17,42,33.8
src/main/org/apache/tools/ant/taskdefs/Sequential.java,0,0,92,44,41,74,15,0,2,18,28.6
src/etc/testcases/taskdefs/optional/depend/src2/A.java,0,0,0,5,0,0,16,0,0,2,2.3
src/tests/junit/org/apache/tools/ant/types/ResourceOutputTest.java,0,0,0,0,0,152,0,0,312,329,79.3
src/main/org/apache/tools/ant/taskdefs/Property.java,146,76,172,349,272,144,264,58,34,172,168.7
proposal/frantic/src/org/apache/ant/test/SimpleTest.java,0,146,0,146,0,0,0,0,0,0,29.2
src/tests/junit/org/apache/tools/ant/util/LinkedHashtableTest.java,0,0,0,0,0,0,0,146,311,339,79.6
proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/Typedef.java,0,0,0,69,69,0,0,0,0,0,13.8
src/main/org/apache/tools/ant/util/XmlConstants.java,0,0,0,0,0,61,0,2,4,6,7.3
src/testcases/org/apache/tools/ant/taskdefs/CopyfileTest.java,100,2,17,5,2,106,0,0,0,0,23.2
proposal/anteater/source/main/org/apache/ant/Project.java,0,286,0,286,0,0,0,0,0,0,57.2
proposal/myrmidon/src/java/org/apache/myrmidon/components/deployer/Deployment.java,0,0,95,95,0,0,0,0,0,0,19
src/tests/junit/org/apache/tools/ant/taskdefs/TStampTest.java,0,0,0,0,0,112,0,0,21,33,16.6
src/etc/testcases/taskdefs/optional/depend/src3/B.java,0,0,0,3,0,0,16,0,0,2,2.1
src/main/org/apache/tools/ant/taskdefs/condition/Condition.java,0,0,71,4,8,62,0,0,0,3,14.8
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessage.java,0,0,0,0,217,192,4,0,299,55,76.7
proposal/myrmidon/src/java/org/apache/ant/project/DefaultProject.java,0,127,127,0,0,0,0,0,0,0,25.4
src/testcases/org/apache/tools/ant/taskdefs/XmlPropertyTest.java,0,0,0,82,318,384,0,0,0,0,78.4
src/tests/junit/org/apache/tools/ant/types/selectors/DateSelectorTest.java,0,0,0,0,0,239,0,9,213,239,70
proposal/myrmidon/src/java/org/apache/myrmidon/api/DefaultTaskContext.java,0,0,205,205,0,0,0,0,0,0,41
proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckin.java,0,0,0,124,0,3,123,0,0,0,25
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/RJUnitTask.java,0,0,0,171,0,1,170,0,0,0,34.2
src/tests/junit/org/apache/tools/ant/taskdefs/optional/splash/SplashScreenTest.java,0,0,0,0,0,56,0,4,106,99,26.5
src/tests/junit/org/apache/tools/zip/UTF8ZipFilesTest.java,0,0,0,0,0,0,239,22,509,502,127.2
proposal/myrmidon/src/java/org/apache/myrmidon/framework/TypeInstanceTask.java,0,0,117,117,0,0,0,0,0,0,23.4
src/etc/testcases/taskdefs/rmic/src/AntTimestamp.java,0,0,0,0,0,45,0,0,0,12,5.7
proposal/myrmidon/src/java/org/apache/ant/tasks/core/AbstractResourceRegisterer.java,0,101,101,0,0,0,0,0,0,0,20.2
proposal/anteater/source/main/org/apache/ant/Task.java,0,86,0,86,0,0,0,0,0,0,17.2
src/testcases/org/apache/tools/ant/taskdefs/DynamicTask.java,0,0,0,82,4,82,0,0,0,0,16.8
src/tests/junit/org/apache/tools/ant/util/regexp/RegexpMatcherTest.java,0,0,0,0,0,204,0,0,408,419,103.1
src/tests/junit/org/apache/tools/tar/TarRoundTripTest.java,0,0,0,0,0,60,0,15,145,146,36.6
src/main/org/apache/tools/ant/util/regexp/JakartaRegexpRegexp.java,0,0,0,111,12,76,5,0,2,20,22.6
src/main/org/apache/tools/ant/util/regexp/Jdk14RegexpRegexp.java,0,0,0,125,16,76,7,0,3,28,25.5
src/main/org/apache/tools/ant/types/selectors/DateSelector.java,0,0,0,282,96,218,6,2,16,56,67.6
src/main/org/apache/tools/ant/util/ReaderInputStream.java,0,0,0,0,0,205,20,0,2,265,49.2
src/main/org/apache/tools/ant/taskdefs/Typedef.java,0,0,66,37,16,61,0,0,0,4,18.4
proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibManager.java,0,0,0,359,359,0,0,0,0,0,71.8
src/testcases/org/apache/tools/ant/util/LazyFileOutputStreamTest.java,0,0,0,0,105,105,0,0,0,0,21
src/main/org/apache/tools/ant/taskdefs/LogStreamHandler.java,82,2,12,6,10,77,0,0,11,6,20.6
src/antidote/org/apache/tools/ant/gui/customizer/ObjectPropertyEditor.java,0,313,313,0,0,0,0,0,0,0,62.6
proposal/mutant/src/java/frontend/org/apache/ant/cli/DefaultLogger.java,0,0,0,289,289,0,0,0,0,0,57.8
src/main/org/apache/tools/ant/ProjectHelper.java,236,93,210,921,379,119,379,187,40,82,264.6
src/tests/junit/org/apache/tools/ant/taskdefs/AntLikeTasksAtTopLevelTest.java,0,0,0,0,0,62,0,0,24,41,12.7
src/main/org/apache/tools/ant/types/resources/AllButFirst.java,0,0,0,0,0,0,0,0,60,24,8.4
src/tests/junit/org/apache/tools/ant/taskdefs/optional/perforce/P4ChangeTest.java,0,0,0,0,0,52,0,52,0,0,10.4
src/main/org/apache/tools/ant/taskdefs/Get.java,184,96,0,378,50,559,638,34,254,126,231.9
proposal/mutant/src/main/org/apache/ant/frontend/EmbedTest.java,0,0,77,77,0,0,0,0,0,0,15.4
src/tests/junit/org/apache/tools/ant/taskdefs/AntTest.java,0,0,0,0,0,512,7,1,247,313,108
src/main/org/apache/tools/ant/listener/Log4jListener.java,0,0,178,90,12,125,8,0,38,167,61.8
src/main/org/apache/tools/ant/types/optional/imageio/ImageOperation.java,0,0,0,0,0,0,0,0,0,57,5.7
src/antidote/org/apache/tools/ant/gui/wizard/build/BuildData.java,0,189,189,0,0,0,0,0,0,0,37.8
src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbcTask.java,0,0,353,324,45,63,0,0,2,82,86.9
src/main/org/apache/tools/ant/TaskContainer.java,0,0,70,19,4,61,3,0,0,2,15.9
src/main/org/apache/tools/ant/util/TeeOutputStream.java,0,0,0,0,99,98,0,0,2,8,20.7
proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/Import.java,0,0,0,158,158,0,0,0,0,0,31.6
src/main/org/apache/tools/ant/types/resources/AbstractResourceCollectionWrapper.java,0,0,0,0,0,0,0,209,0,32,24.1
src/testcases/org/apache/tools/ant/taskdefs/ExecuteWatchdogTest.java,0,196,11,267,6,200,0,0,0,0,68
src/etc/testcases/taskdefs/apt/Distributed.java,0,0,0,0,0,39,0,0,39,0,7.8
src/tests/junit/org/apache/tools/ant/taskdefs/WhichResourceTest.java,0,0,0,0,0,49,0,0,33,7,8.9
src/main/org/apache/tools/ant/types/resources/FileProvider.java,0,0,0,0,0,0,36,0,0,2,3.8
src/tests/junit/org/apache/tools/ant/taskdefs/DeleteTest.java,0,0,0,0,0,89,0,0,75,33,19.7
src/main/org/apache/tools/ant/util/regexp/RegexpMatcher.java,0,89,0,60,10,80,0,2,1,6,24.8
src/main/org/apache/tools/ant/types/ResourceFactory.java,0,0,0,0,75,61,0,0,0,2,13.8
src/antidote/org/apache/tools/ant/gui/command/NewPropertyCmd.java,0,93,93,0,0,0,0,0,0,0,18.6
src/main/org/apache/tools/ant/taskdefs/optional/junit/TestIgnored.java,0,0,0,0,0,0,0,35,0,2,3.7
src/main/org/apache/tools/ant/taskdefs/Local.java,0,0,0,0,0,0,47,0,0,2,4.9
src/main/org/apache/tools/ant/taskdefs/UpToDate.java,162,73,44,122,65,206,22,0,5,54,75.3
src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java,0,372,0,292,113,173,14,6,17,34,102.1
src/tests/junit/org/apache/tools/ant/taskdefs/MoveTest.java,0,0,0,0,0,146,0,0,134,55,33.5
src/testcases/org/apache/tools/ant/taskdefs/AntTest.java,95,2,0,386,98,509,0,0,0,0,109
src/tutorial/tasks-filesets-properties/03-paths/src/Find.java,0,0,0,0,0,0,0,0,0,65,6.5
src/testcases/org/apache/tools/ant/DummyTaskWithNonPublicExecute.java,0,0,0,65,2,65,0,0,0,0,13.2
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessage.java,0,0,0,0,215,164,83,1,135,38,63.6
proposal/myrmidon/src/java/org/apache/myrmidon/libs/ant1/Ant1Tasklib.java,0,0,92,92,0,0,0,0,0,0,18.4
src/testcases/org/apache/tools/ant/taskdefs/optional/junit/JUnitReportTest.java,0,0,0,0,94,94,0,0,0,0,18.8
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/confined/LaunchDefinition.java,0,0,0,0,0,0,0,0,0,69,6.9
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCREATE.java,0,0,0,257,181,63,0,0,0,6,50.7
src/main/org/apache/tools/ant/listener/SilentLogger.java,0,0,0,0,0,0,0,56,8,2,6.6
src/main/org/apache/tools/ant/types/resources/AppendableResourceCollection.java,0,0,0,0,0,0,0,0,0,38,3.8
src/testcases/org/apache/tools/ant/taskdefs/optional/JspcTest.java,0,0,0,202,88,268,0,0,0,0,55.8
src/main/org/apache/tools/ant/taskdefs/email/EmailAddress.java,0,0,0,135,112,62,0,0,14,20,34.3
src/testcases/org/apache/tools/ant/taskdefs/condition/ContainsTest.java,0,0,0,81,4,81,0,0,0,0,16.6
src/main/org/apache/tools/ant/taskdefs/optional/XSLTTraceSupport.java,0,0,0,0,0,0,31,0,3,2,3.6
src/testcases/org/apache/tools/ant/util/regexp/Jdk14RegexpRegexpTest.java,0,0,0,108,4,108,0,0,0,0,22
src/tests/junit/org/apache/tools/ant/types/FilterSetTest.java,0,0,0,0,0,221,0,0,460,465,114.6
src/tests/junit/org/apache/tools/ant/taskdefs/DirnameTest.java,0,0,0,0,0,70,6,0,70,59,20.5
src/main/org/apache/tools/ant/util/depend/bcel/DependencyVisitor.java,0,0,0,182,50,62,5,8,41,37,38.5
proposal/mutant/src/java/common/org/apache/ant/common/service/ExecService.java,0,0,0,162,162,0,0,0,0,0,32.4
src/testcases/org/apache/tools/ant/util/regexp/Jdk14RegexpMatcherTest.java,0,0,72,37,4,107,0,0,0,0,22
src/main/org/apache/tools/ant/types/selectors/ContainsSelector.java,0,0,0,204,79,116,2,18,4,96,51.9
proposal/antfarm/core/org/apache/tools/ant/TaskData.java,0,240,0,240,0,0,0,0,0,0,48
src/tests/junit/org/apache/tools/ant/taskdefs/AbstractCvsTaskTest.java,0,0,0,0,0,61,0,0,42,14,11.7
src/etc/testcases/taskdefs/fixcrlf/expected/Junk7.java,0,0,12,0,0,0,0,0,12,0,2.4
src/main/org/apache/tools/ant/types/resources/ImmutableResourceException.java,0,0,0,0,0,45,0,1,0,2,4.8
src/main/org/apache/tools/ant/util/ScriptRunnerCreator.java,0,0,0,0,0,138,37,0,12,10,19.7
src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/VmCrash.java,0,0,0,0,0,34,0,0,65,62,16.1
src/tests/junit/org/apache/tools/ant/taskdefs/DemuxOutputTask.java,0,0,0,0,0,75,0,0,0,6,8.1
src/main/org/apache/tools/ant/util/Tokenizer.java,0,0,0,0,82,64,0,0,2,2,15
proposal/sandbox/selectors/src/main/org/apache/tools/ant/types/PatternSet.java,0,0,0,593,4,6,587,0,0,0,119
proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckout.java,0,0,0,132,0,1,131,0,0,0,26.4
src/main/org/apache/tools/ant/filters/TailFilter.java,0,0,0,236,177,75,4,6,1,20,51.9
src/main/org/apache/tools/ant/helper/ProjectHelperImpl.java,0,0,0,1157,418,109,113,6,8,132,194.3
src/tests/junit/org/apache/tools/ant/taskdefs/FilterTest.java,0,0,0,0,0,114,0,0,71,58,24.3
src/testcases/org/apache/tools/ant/taskdefs/BUnzip2Test.java,0,0,0,86,12,88,0,0,0,0,18.6
src/main/org/apache/tools/ant/util/optional/NoExitSecurityManager.java,0,0,0,78,5,71,0,0,1,4,15.9
src/main/org/apache/tools/ant/types/resources/comparators/ResourceComparator.java,0,0,0,0,0,81,0,6,0,20,10.7
src/main/org/apache/tools/ant/listener/ProfileLogger.java,0,0,0,0,0,0,112,8,0,24,14.4
src/main/org/apache/tools/ant/types/selectors/MappingSelector.java,0,0,0,0,177,75,33,0,12,16,31.3
src/tests/junit/org/apache/tools/ant/taskdefs/MkdirTest.java,0,0,0,0,0,51,0,0,39,41,13.1
src/tests/junit/org/apache/tools/ant/types/XMLCatalogTest.java,0,0,0,0,0,411,96,0,819,746,207.2
src/main/org/apache/tools/ant/taskdefs/optional/sound/AntSoundPlayer.java,0,270,0,92,63,86,30,0,43,20,60.4
src/etc/testcases/taskdefs/optional/dotnet/jsharp.java,0,0,0,0,65,68,29,0,0,0,16.2
src/main/org/apache/tools/ant/types/optional/image/Rotate.java,0,0,0,0,143,81,0,9,7,31,27.1
src/tests/junit/org/apache/tools/ant/taskdefs/email/EmailAddressTest.java,0,0,0,0,0,104,0,0,30,38,17.2
src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibManifestTask.java,0,0,0,378,216,74,49,0,12,82,81.1
src/tests/junit/org/apache/tools/ant/taskdefs/CopyfileTest.java,0,0,0,0,0,68,0,0,72,51,19.1
src/main/org/apache/tools/ant/taskdefs/JikesOutputParser.java,34,87,0,47,38,75,0,0,3,11,29.5
src/testcases/org/apache/tools/ant/types/FlexIntegerTest.java,0,0,0,109,2,109,0,0,0,0,22
src/tests/junit/org/apache/tools/ant/types/optional/ScriptConditionTest.java,0,0,0,0,0,62,62,0,0,0,12.4
src/main/org/apache/tools/zip/ZipEntry.java,0,0,402,8,126,298,137,375,202,143,169.1
src/main/org/apache/tools/ant/util/SourceFileScanner.java,0,181,0,42,108,148,9,0,1,40,52.9
src/main/org/apache/tools/ant/taskdefs/optional/xz/Xz.java,0,0,0,0,0,0,0,0,0,63,6.3
src/tests/junit/org/apache/tools/ant/DummyTaskOkNonTask.java,0,0,0,0,0,29,0,0,0,2,3.1
proposal/myrmidon/src/java/org/apache/myrmidon/components/configurer/DefaultConfigurer.java,0,0,508,508,0,0,0,0,0,0,101.6
src/main/org/apache/tools/ant/DefaultLogger.java,92,26,13,265,81,115,66,0,8,79,74.5
src/main/org/apache/tools/ant/types/selectors/SignedSelector.java,0,0,0,0,0,58,0,0,3,3,6.4
src/testcases/org/apache/tools/ant/taskdefs/optional/net/FTPTest.java,0,0,0,0,620,620,0,0,0,0,124
src/main/org/apache/tools/ant/taskdefs/Patch.java,88,2,2,67,59,61,31,0,3,24,33.7
src/antidote/org/apache/tools/ant/gui/customizer/IntegerPropertyEditor.java,0,172,172,0,0,0,0,0,0,0,34.4
src/tests/junit/org/apache/tools/ant/taskdefs/optional/XmlValidateTest.java,0,0,0,0,0,189,0,0,382,355,92.6
src/antidote/org/apache/tools/ant/gui/acs/ElementTreeSelectionModel.java,0,103,103,0,0,0,0,0,0,0,20.6
src/antidote/org/apache/tools/ant/gui/ide/FileErrorNotifier.java,0,146,146,0,0,0,0,0,0,0,29.2
src/main/org/apache/tools/ant/taskdefs/Exit.java,79,2,9,82,70,167,58,0,6,34,50.7
proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/Ant.java,0,0,0,139,139,0,0,0,0,0,27.8
src/main/org/apache/tools/ant/taskdefs/XSLTLogger.java,0,0,0,65,2,62,0,0,0,2,13.1
src/tests/junit/org/apache/tools/ant/taskdefs/optional/WsdlToDotnetTest.java,0,0,0,0,0,201,201,0,0,0,40.2
src/main/org/apache/tools/ant/taskdefs/Exec.java,3,6,0,62,75,124,2,5,0,16,29.3
src/antidote/org/apache/tools/ant/gui/acs/ACSPropertyElement.java,0,154,154,0,0,0,0,0,0,0,30.8
proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Setter.java,0,0,0,166,166,0,0,0,0,0,33.2
src/antidote/org/apache/tools/ant/gui/wizard/StateMachine.java,0,82,82,0,0,0,0,0,0,0,16.4
proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibHandler.java,0,0,0,191,191,0,0,0,0,0,38.2
proposal/antfarm/tasks/org/apache/tools/ant/tasks/Copy.java,0,46,0,46,0,0,0,0,0,0,9.2
src/tests/junit/org/example/junitlauncher/vintage/JUnit4SampleTest.java,0,0,0,0,0,0,0,0,0,45,4.5
src/main/org/apache/tools/ant/util/regexp/Regexp.java,0,0,0,85,4,67,0,0,0,2,15.8
src/tests/junit/org/apache/tools/ant/util/GlobPatternMapperTest.java,0,0,0,0,0,98,0,0,200,208,50.6
src/main/org/apache/tools/ant/taskdefs/launcher/CommandLauncher.java,0,0,0,0,0,0,0,199,36,56,29.1
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/attributes/InnerClasses.java,0,0,72,72,0,0,0,0,0,0,14.4
src/main/org/apache/tools/ant/taskdefs/Concat.java,0,0,0,524,884,520,1370,122,39,304,376.3
src/main/org/apache/tools/ant/util/LazyFileOutputStream.java,0,0,0,0,155,107,0,2,0,12,27.6
proposal/myrmidon/src/java/org/apache/myrmidon/libs/selftest/ContentTest.java,0,0,37,37,0,0,0,0,0,0,7.4
src/main/org/apache/tools/ant/taskdefs/optional/native2ascii/DefaultNative2Ascii.java,0,0,0,0,0,105,0,0,1,5,11.1
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java,0,0,0,262,150,97,2,0,12,76,59.9
src/main/org/apache/tools/ant/util/ResourceUtils.java,0,0,0,0,164,656,246,114,520,312,201.2
proposal/antfarm/core/org/apache/tools/ant/Load.java,0,46,0,46,0,0,0,0,0,0,9.2
src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java,0,0,484,389,176,116,15,0,7,165,135.2
src/testcases/org/apache/tools/ant/filters/NoNewLineTest.java,0,0,0,0,88,88,0,0,0,0,17.6
src/main/org/apache/tools/ant/types/selectors/PosixGroupSelector.java,0,0,0,0,0,0,0,0,0,77,7.7
proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreExecService.java,0,0,0,270,270,0,0,0,0,0,54
proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Target.java,0,0,0,106,106,0,0,0,0,0,21.2
src/main/org/apache/tools/ant/types/spi/Provider.java,0,0,0,0,0,63,0,0,2,8,7.3
src/tests/junit/org/apache/tools/ant/types/selectors/DepthSelectorTest.java,0,0,0,0,0,158,0,3,302,294,75.7
src/antidote/org/apache/tools/ant/gui/command/OpenCmd.java,0,98,98,0,0,0,0,0,0,0,19.6
src/main/org/apache/tools/ant/types/resources/MappedResourceCollection.java,0,0,0,0,0,0,209,83,25,73,39
proposal/sandbox/junit/src/testcases/org/apache/tools/ant/taskdefs/optional/rjunit/remote/TestRunnerTest.java,0,0,0,180,0,1,179,0,0,0,36
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Fstat.java,0,0,0,0,241,103,2,198,0,0,54.4
proposal/anteater/source/main/org/apache/ant/TaskManager.java,0,268,0,268,0,0,0,0,0,0,53.6
src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,420,521,0,394,51,161,19,0,94,174,183.4
src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java,375,473,261,527,573,1059,449,207,737,472,513.3
src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitVersionHelper.java,0,0,0,98,36,99,35,2,41,47,35.8
src/testcases/org/apache/tools/ant/BuildFileTest.java,0,0,0,466,185,517,0,0,0,0,116.8
src/main/org/apache/tools/ant/types/Environment.java,128,2,2,4,82,88,0,8,3,20,33.7
src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskMirror.java,0,0,0,0,0,0,25,0,3,2,3
proposal/myrmidon/src/java/org/apache/myrmidon/components/aspect/AspectManager.java,0,0,36,36,0,0,0,0,0,0,7.2
src/main/org/apache/tools/ant/taskdefs/ConditionTask.java,0,0,110,41,29,93,51,0,0,12,33.6
src/main/org/apache/tools/ant/taskdefs/VerifyJar.java,0,0,0,0,0,208,5,7,13,67,30
src/tests/junit/org/apache/tools/ant/types/mappers/GlobMapperTest.java,0,0,0,0,0,43,0,0,92,98,23.3
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ModuleCPInfo.java,0,0,0,0,0,0,0,0,0,51,5.1
src/main/org/apache/tools/ant/taskdefs/optional/javah/Kaffeh.java,0,0,0,0,0,94,0,0,0,4,9.8
proposal/myrmidon/src/java/org/apache/ant/AntContextResources.java,0,34,34,0,0,0,0,0,0,0,6.8
src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,0,0,438,283,254,474,25,9,65,62,161
src/main/org/apache/tools/ant/types/resources/Files.java,0,0,0,0,0,504,37,22,10,72,64.5
src/testcases/org/apache/tools/ant/taskdefs/optional/sos/SOSTest.java,0,0,0,701,609,374,0,0,0,0,168.4
src/testcases/org/apache/tools/ant/types/selectors/PresentSelectorTest.java,0,0,0,202,4,202,0,0,0,0,40.8
src/main/org/apache/tools/ant/util/java15/ProxyDiagnostics.java,0,0,0,0,0,111,5,0,14,53,18.3
src/testcases/org/apache/tools/ant/MockBuildListener.java,0,0,0,99,2,99,0,0,0,0,20
src/testcases/org/apache/tools/ant/taskdefs/AntLikeTasksAtTopLevelTest.java,0,0,0,0,98,98,0,0,0,0,19.6
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/ZipScanner.java,0,0,0,191,0,1,190,0,0,0,38.2
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/MethodInfo.java,0,0,167,220,3,182,0,0,0,0,57.2
src/main/org/apache/tools/ant/util/LeadPipeInputStream.java,0,0,0,0,0,158,3,8,4,3,17.6
proposal/myrmidon/src/java/org/apache/myrmidon/libs/core/StringToFileConverter.java,0,0,44,44,0,0,0,0,0,0,8.8
src/etc/testcases/taskdefs/optional/depend/src1/C.java,0,0,0,3,0,0,16,0,0,2,2.1
src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/TearDownOnVmCrashTest.java,0,0,0,0,0,0,38,0,89,107,23.4
src/main/org/apache/tools/ant/types/FileList.java,0,0,172,17,29,194,2,19,4,42,47.9
src/tests/junit/org/apache/tools/ant/MagicTestNames.java,0,0,0,0,0,0,0,0,0,61,6.1
src/testcases/org/apache/tools/ant/util/CollectionUtilsTest.java,0,0,0,139,4,139,0,0,0,0,28.2
src/tests/junit/org/apache/tools/ant/taskdefs/PathConvertTest.java,0,0,0,0,0,56,0,0,29,19,10.4
src/main/org/apache/tools/ant/types/optional/imageio/Text.java,0,0,0,0,0,0,0,0,0,134,13.4
proposal/sandbox/junit/src/testcases/org/apache/tools/ant/taskdefs/optional/rjunit/remote/TestCases.java,0,0,0,111,0,1,110,0,0,0,22.2
src/main/org/apache/tools/ant/taskdefs/RecorderEntry.java,0,0,230,150,18,252,12,0,3,53,71.8
src/tests/junit/org/apache/tools/ant/taskdefs/CVSPassTest.java,0,0,0,0,0,122,0,0,75,60,25.7
proposal/mutant/src/java/antlibs/script/org/apache/ant/antlib/script/ScriptBase.java,0,0,0,192,192,0,0,0,0,0,38.4
src/antidote/org/apache/tools/ant/gui/command/SaveCmd.java,0,79,79,0,0,0,0,0,0,0,15.8
src/testcases/org/example/junit/Output.java,0,0,0,74,4,74,0,0,0,0,15.2
src/etc/testcases/taskdefs/apt/DistributedAnnotationProcessor.java,0,0,0,0,0,65,0,0,65,0,13
src/main/org/apache/tools/ant/taskdefs/optional/ejb/OrionDeploymentTool.java,0,0,0,0,0,0,0,0,0,69,6.9
src/main/org/apache/tools/ant/taskdefs/optional/Javah.java,0,466,49,90,96,412,68,2,0,123,130.6
src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java,0,814,342,924,1468,681,592,61,23,910,581.5
proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/ProjectHandler.java,0,0,0,209,209,0,0,0,0,0,41.8
src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java,0,102,4,34,44,118,74,0,8,14,39.8
src/tests/junit/org/apache/tools/ant/DefaultLoggerTest.java,0,0,0,0,0,0,76,28,13,44,16.1
proposal/myrmidon/src/java/org/apache/myrmidon/components/deployer/DeploymentException.java,0,0,40,40,0,0,0,0,0,0,8
proposal/myrmidon/src/java/org/apache/ant/AntEngine.java,0,48,48,0,0,0,0,0,0,0,9.6
src/main/org/apache/tools/ant/util/ConcatFileInputStream.java,0,0,0,0,0,136,0,0,6,8,15
src/tests/junit/org/apache/tools/ant/filters/NoNewLineTest.java,0,0,0,0,0,49,0,0,21,6,7.6
src/tests/junit/org/apache/tools/ant/taskdefs/WarTest.java,0,0,0,0,0,53,0,0,26,6,8.5
src/testcases/org/apache/tools/ant/taskdefs/optional/XalanLiaisonTest.java,0,0,88,13,2,95,0,0,0,0,19.8
